Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4913443668,https://www.realtor.com/realestateandhomes-detail/10-Elizabeth-Ave_Staten-Island_NY_10310_M49134-43668,598900.0,"10 Elizabeth Ave, Staten Island, NY 10310",SOLD,1615.0,3.0,2.5,40.641779,-74.11222
https://www.realtor.com/,3201162389,https://www.realtor.com/realestateandhomes-detail/229-Hawthorne-Ave_Staten-Island_NY_10314_M32011-62389,1279998.0,"229 Hawthorne Ave, Staten Island, NY 10314",SOLD,4080.0,5.0,3.5,40.611101,-74.1485
https://www.realtor.com/,4385636526,https://www.realtor.com/realestateandhomes-detail/169-84th-St_Brooklyn_NY_11209_M43856-36526,2525000.0,"169 84th St, Brooklyn, NY 11209",SOLD,2675.0,5.0,4.5,40.625988,-74.033586
https://www.realtor.com/,4042848092,https://www.realtor.com/realestateandhomes-detail/993-Stafford-Ave_Staten-Island_NY_10309_M40428-48092,769999.0,"993 Stafford Ave, Staten Island, NY 10309",SOLD,1600.0,4.0,2.5+,40.539087,-74.211342
https://www.realtor.com/,4989061340,https://www.realtor.com/realestateandhomes-detail/290-Merrymount-St_Staten-Island_NY_10314_M49890-61340,868000.0,"290 Merrymount St, Staten Island, NY 10314",SOLD,2305.0,4.0,3.5,40.587209,-74.162544
https://www.realtor.com/,3393620438,https://www.realtor.com/realestateandhomes-detail/66-Mulberry-Ave_Staten-Island_NY_10314_M33936-20438,669900.0,"66 Mulberry Ave, Staten Island, NY 10314",SOLD,1246.0,3.0,2.5,40.59596,-74.167731
https://www.realtor.com/,4463718274,https://www.realtor.com/realestateandhomes-detail/14-Grasmere-Ct_Staten-Island_NY_10305_M44637-18274,649900.0,"14 Grasmere Ct, Staten Island, NY 10305",SOLD,1721.0,3.0,1.5,40.601503,-74.084279
https://www.realtor.com/,4441010567,https://www.realtor.com/realestateandhomes-detail/1510-E-22nd-St_Brooklyn_NY_11210_M44410-10567,1049000.0,"1510 E 22nd St, Brooklyn, NY 11210",SOLD,1290.0,3.0,1,40.615004,-73.952562
https://www.realtor.com/,3306370717,https://www.realtor.com/realestateandhomes-detail/9-Gold-Ave_Staten-Island_NY_10312_M33063-70717,645000.0,"9 Gold Ave, Staten Island, NY 10312",SOLD,1440.0,3.0,1.5,40.558349,-74.177938
https://www.realtor.com/,3392214329,https://www.realtor.com/realestateandhomes-detail/1460-E-56th-St_Brooklyn_NY_11234_M33922-14329,649000.0,"1460 E 56th St, Brooklyn, NY 11234",SOLD,962.0,3.0,1.5,40.619999,-73.921498
https://www.realtor.com/,4770494662,https://www.realtor.com/realestateandhomes-detail/200-Rosedale-Ave_Staten-Island_NY_10312_M47704-94662,569999.0,"200 Rosedale Ave, Staten Island, NY 10312",SOLD,1200.0,2.0,1.5,40.54806,-74.195592
https://www.realtor.com/,4267296493,https://www.realtor.com/realestateandhomes-detail/20628-46th-Rd_Bayside_NY_11361_M42672-96493,864000.0,"206-28 46th Rd, Bayside, NY 11361",SOLD,1300.0,3.0,1.5,40.755631,-73.774561
https://www.realtor.com/,4932565652,https://www.realtor.com/realestateandhomes-detail/6911-52nd-Ave_Maspeth_NY_11378_M49325-65652,999888.0,"69-11 52nd Ave, Maspeth, NY 11378",SOLD,1425.0,5.0,2,40.733742,-73.895426
https://www.realtor.com/,4869171729,https://www.realtor.com/realestateandhomes-detail/87-S-Railroad-Ave_Staten-Island_NY_10305_M48691-71729,600000.0,"87 S Railroad Ave, Staten Island, NY 10305",SOLD,1220.0,3.0,2,40.593054,-74.089287
https://www.realtor.com/,3521908888,https://www.realtor.com/realestateandhomes-detail/14011-69th-Rd_Flushing_NY_11367_M35219-08888,849000.0,"140-11 69th Rd, Kew Gardens Hills, NY 11367",SOLD,1800.0,3.0,1.5,40.730454,-73.82547
https://www.realtor.com/,4871508661,https://www.realtor.com/realestateandhomes-detail/1441-Union-St_Brooklyn_NY_11213_M48715-08661,2499000.0,"1441 Union St, Crown Heights, NY 11213",SOLD,2466.0,5.0,2.5,40.668726,-73.943393
https://www.realtor.com/,3125788886,https://www.realtor.com/realestateandhomes-detail/604-Villa-Ave_Staten-Island_NY_10302_M31257-88886,849000.0,"604 Villa Ave, Staten Island, NY 10302",SOLD,2052.0,3.0,2,40.625872,-74.145166
https://www.realtor.com/,4863593210,https://www.realtor.com/realestateandhomes-detail/167-Manhattan-St_Staten-Island_NY_10307_M48635-93210,999888.0,"167 Manhattan St, Staten Island, NY 10307",SOLD,1800.0,3.0,3.5,40.506421,-74.242852
https://www.realtor.com/,3441860238,https://www.realtor.com/realestateandhomes-detail/170-Lander-Ave_Staten-Island_NY_10314_M34418-60238,915000.0,"170 Lander Ave, Staten Island, NY 10314",SOLD,2053.0,4.0,3,40.613785,-74.164845
https://www.realtor.com/,3181446196,https://www.realtor.com/realestateandhomes-detail/1259-Mason-Ave_Staten-Island_NY_10306_M31814-46196,899000.0,"1259 Mason Ave, Staten Island, NY 10306",SOLD,1793.0,3.0,3.5,40.573626,-74.099249
https://www.realtor.com/,4183486458,https://www.realtor.com/realestateandhomes-detail/2147-E-29th-St_Brooklyn_NY_11229_M41834-86458,968000.0,"2147 E 29th St, Brooklyn, NY 11229",SOLD,2036.0,4.0,2.5,40.599166,-73.942366
https://www.realtor.com/,4584055077,https://www.realtor.com/realestateandhomes-detail/163-Braisted-Ave_Staten-Island_NY_10314_M45840-55077,748000.0,"163 Braisted Ave, Staten Island, NY 10314",SOLD,1664.0,4.0,2.5,40.590377,-74.153963
https://www.realtor.com/,4719803533,https://www.realtor.com/realestateandhomes-detail/187-Windermere-Rd_Staten-Island_NY_10305_M47198-03533,650000.0,"187 Windermere Rd, Staten Island, NY 10305",SOLD,864.0,2.0,2,40.601384,-74.080719
https://www.realtor.com/,4802395011,https://www.realtor.com/realestateandhomes-detail/44-Hatfield-Pl_Staten-Island_NY_10302_M48023-95011,538888.0,"44 Hatfield Pl, Staten Island, NY 10302",SOLD,1425.0,3.0,1.5,40.632111,-74.136457
https://www.realtor.com/,3764225009,https://www.realtor.com/realestateandhomes-detail/2334-E-65th-St_Brooklyn_NY_11234_M37642-25009,879000.0,"2334 E 65th St, Brooklyn, NY 11234",SOLD,972.0,3.0,2,40.612735,-73.908106
https://www.realtor.com/,3596615028,https://www.realtor.com/realestateandhomes-detail/21504-24th-Ave_Bayside_NY_11360_M35966-15028,2000000.0,"215-04 24th Ave, Bayside, NY 11360",SOLD,5137.0,4.0,2.5+,40.78008,-73.773746
https://www.realtor.com/,3791641003,https://www.realtor.com/realestateandhomes-detail/16346-20th-Ave_Whitestone_NY_11357_M37916-41003,938888.0,"163-46 20th Ave, Whitestone, NY 11357",SOLD,1464.0,3.0,3,40.779849,-73.798765
https://www.realtor.com/,3890539037,https://www.realtor.com/realestateandhomes-detail/132-Kennington-St_Staten-Island_NY_10308_M38905-39037,725000.0,"132 Kennington St, Staten Island, NY 10308",SOLD,1296.0,3.0,1.5,40.558497,-74.15066
