Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,3813165341,https://www.realtor.com/realestateandhomes-detail/1978-E-27th-St_Brooklyn_NY_11229_M38131-65341,910000,"1978 E 27th St, Brooklyn, NY 11229",FOR_SALE,1224.0,3,1.5,40.602864,-73.945551
https://www.realtor.com/,3594318541,https://www.realtor.com/realestateandhomes-detail/7424-43rd-Ave_Elmhurst_NY_11373_M35943-18541,1780000,"7424 43rd Ave, Elmhurst, NY 11373",FOR_SALE,2356.0,3,3.5,40.742149,-73.889711
https://www.realtor.com/,4254250967,https://www.realtor.com/realestateandhomes-detail/5052-48th-St_Woodside_NY_11377_M42542-50967,1300000,"5052 48th St, Woodside, NY 11377",FOR_SALE,1637.0,5,3,40.735794,-73.918585
https://www.realtor.com/,3763443127,https://www.realtor.com/realestateandhomes-detail/733-E-48th-St_Brooklyn_NY_11203_M37634-43127,749000,"733 E 48th St, Brooklyn, NY 11203",FOR_SALE,768.0,3,1.5,40.643494,-73.931163
https://www.realtor.com/,3682118691,https://www.realtor.com/realestateandhomes-detail/33-Coleridge-St_Brooklyn_NY_11235_M36821-18691,2049000,"33 Coleridge St, Brooklyn, NY 11235",FOR_SALE,2700.0,4,3,40.581185,-73.950558
https://www.realtor.com/,3754424219,https://www.realtor.com/realestateandhomes-detail/200-Potter-Ave_Staten-Island_NY_10314_M37544-24219,525000,"200 Potter Ave, Staten Island, NY 10314",FOR_SALE,1640.0,3,1.5,40.616786,-74.119937
https://www.realtor.com/,3499266083,https://www.realtor.com/realestateandhomes-detail/19-Georgetown-Ln_Brooklyn_NY_11234_M34992-66083,820000,"19 Georgetown Ln, Brooklyn, NY 11234",FOR_SALE,1442.0,5,4,40.622697,-73.914062
https://www.realtor.com/,3731614160,https://www.realtor.com/realestateandhomes-detail/33-Avenue-X_Brooklyn_NY_11223_M37316-14160,1200000,"33 Avenue X, Brooklyn, NY 11223",FOR_SALE,2000.0,7,4,40.589473,-73.982474
https://www.realtor.com/,4132046312,https://www.realtor.com/realestateandhomes-detail/22-Robinson-Ave_Staten-Island_NY_10312_M41320-46312,1078000,"22 Robinson Ave, Staten Island, NY 10312",FOR_SALE,2700.0,3,3.5,40.535658,-74.14815
https://www.realtor.com/,3117639017,https://www.realtor.com/realestateandhomes-detail/11436-209th-St_Cambria-Heights_NY_11411_M31176-39017,685000,"114-36 209th St, Cambria Heights, NY 11411",FOR_SALE,1232.0,3,1,40.701196,-73.745723
https://www.realtor.com/,4034374753,https://www.realtor.com/realestateandhomes-detail/76-Beaver-St_Brooklyn_NY_11206_M40343-74753,1449000,"76 Beaver St, Brooklyn, NY 11206",FOR_SALE,2280.0,6,3,40.700108,-73.936945
https://www.realtor.com/,3279953719,https://www.realtor.com/realestateandhomes-detail/3551-163rd-St_Flushing_NY_11358_M32799-53719,898000,"35-51 163rd St, Flushing, NY 11358",FOR_SALE,1563.0,3,2.5+,40.763876,-73.802273
https://www.realtor.com/,3803779398,https://www.realtor.com/realestateandhomes-detail/1872-53rd-St_Brooklyn_NY_11204_M38037-79398,1389000,"1872 53rd St, Brooklyn, NY 11204",FOR_SALE,1680.0,4,1.5,40.624771,-73.981646
https://www.realtor.com/,4684194473,https://www.realtor.com/realestateandhomes-detail/4071-Murdock-Ave_Bronx_NY_10466_M46841-94473,585000,"4071 Murdock Ave, Bronx, NY 10466",FOR_SALE,1890.0,3,2,40.892704,-73.841038
https://www.realtor.com/,4108813366,https://www.realtor.com/realestateandhomes-detail/24006-53rd-Ave_Little-Neck_NY_11362_M41088-13366,1449888,"240-06 53rd Ave, Douglaston, NY 11362",FOR_SALE,2856.0,4,2.5,40.757237,-73.741296
https://www.realtor.com/,4534195875,https://www.realtor.com/realestateandhomes-detail/8432-150th-St_Jamaica_NY_11435_M45341-95875,950000,"84-32 150 St, Briarwood, NY 11435",FOR_SALE,1950.0,3,1.5,40.712482,-73.80999
https://www.realtor.com/,4042647792,https://www.realtor.com/realestateandhomes-detail/7603-20th-Ave_Brooklyn_NY_11214_M40426-47792,1199000,"7603 20th Ave, Brooklyn, NY 11214",FOR_SALE,1500.0,3,2.5,40.609946,-73.992299
